app_id,ssn,zip_code,income,homeownership,purchases,credit_limit,fico,num_late,past_def,num_bankruptcy,avg_income,density
584383.0,767470150.0,52682.0,16000.0,1,31597.422967006,31600.0,723.0,1.0,0.0,0.0,35960.5734443674,214.250295333381
542738.0,911776443.0,26698.0,23000.0,1,10984.7458804267,23400.0,639.0,0.0,0.0,0.0,64921.972407924,210.227132893742
316794.0,707929342.0,99424.0,103000.0,1,34596.4921791496,34800.0,622.0,0.0,0.0,0.0,63482.5034407477,46.5590055333988
324511.0,325127165.0,60045.0,6000.0,1,10373.55484921,12900.0,742.0,4.0,0.0,0.0,43913.0998557929,0.490975776222425
746721.0,784921266.0,18000.0,50000.0,1,12772.1419159986,17100.0,804.0,0.0,0.0,0.0,52367.3178814057,718.451916641079
531551.0,219869613.0,92161.0,82000.0,1,26989.3808661161,34800.0,880.0,1.0,0.0,0.0,46487.57713414,75.1511642541884
836143.0,135895391.0,70632.0,52000.0,0,15137.4455717264,29300.0,893.0,0.0,0.0,0.0,48539.095904136,333.673067925176
827928.0,287205552.0,29209.0,87000.0,0,9099.89518550041,11400.0,785.0,3.0,0.0,0.0,55418.5670898877,255.478310854879
333850.0,450811053.0,32096.0,35000.0,1,11233.2965043334,16600.0,567.0,1.0,1.0,1.0,57293.5700142794,222.670661187841
627525.0,101819983.0,95909.0,86000.0,1,2999.99797326095,3000.0,346.0,1.0,1.0,2.0,80535.2126776303,21.8918963539215
848446.0,531172899.0,48464.0,21000.0,1,16376.0568077828,25400.0,860.0,0.0,0.0,0.0,50125.0171226405,253.43197064796
301745.0,649294046.0,84074.0,65000.0,1,17319.4324497102,35000.0,769.0,0.0,0.0,0.0,79862.2334526959,621.29694624369
781276.0,762086861.0,42110.0,78000.0,1,8793.62869544731,18200.0,610.0,2.0,0.0,0.0,47345.3170161265,28.5299808203342
713777.0,529306414.0,39100.0,57000.0,1,5347.58951509754,11800.0,638.0,1.0,1.0,1.0,38741.3105163078,363.360675334161
342819.0,717264272.0,85526.0,43000.0,0,32841.8924996045,37100.0,893.0,0.0,0.0,0.0,64243.1368498251,5.37120282858051
917635.0,901781456.0,41377.0,83000.0,0,13599.9907318529,13600.0,686.0,2.0,0.0,0.0,41143.0947491483,98.4503248050337
176300.0,848808059.0,90005.0,99000.0,1,7251.36526808828,7300.0,644.0,0.0,0.0,0.0,53695.4351280219,659.177735692065
929046.0,963966086.0,36666.0,54000.0,1,8079.35079818329,17500.0,888.0,0.0,0.0,0.0,65637.4538991362,175.397793563144
217480.0,194169849.0,58214.0,69000.0,0,13825.9481539866,19400.0,585.0,0.0,0.0,0.0,65666.3158023451,438.164497961503
623462.0,218685982.0,90102.0,55000.0,1,20762.4062749303,29900.0,713.0,0.0,0.0,0.0,58293.1911060068,257.001830950725
243193.0,700317654.0,23130.0,48000.0,0,7039.28353248642,11700.0,870.0,0.0,0.0,0.0,47256.057183568,320.593301064529
553204.0,141962480.0,95533.0,82000.0,0,25174.3266278563,25500.0,572.0,1.0,0.0,0.0,36635.7831235876,226.236644955324
461296.0,879215450.0,56340.0,74000.0,1,7237.72791692201,12500.0,605.0,4.0,0.0,0.0,44876.202076955,192.450106179165
803798.0,636227304.0,14736.0,54000.0,1,4294.675724414,11700.0,865.0,0.0,0.0,0.0,69608.2811295798,407.351776575352
394826.0,920718026.0,86232.0,90000.0,1,7749.33992403313,18400.0,731.0,0.0,0.0,0.0,67401.6427950287,891.86875446353
126283.0,496846761.0,48909.0,32000.0,1,2575.303267949,10600.0,373.0,5.0,2.0,1.0,70420.2599620399,20.072120509894
166285.0,482201101.0,72046.0,99000.0,1,23883.4177056926,24200.0,632.0,0.0,0.0,0.0,33115.3808689891,4.17316734342079
158443.0,794227361.0,97379.0,68000.0,1,1450.53575729002,12200.0,501.0,2.0,2.0,1.0,47337.4750537114,409.198209176578
415007.0,647411787.0,72076.0,89000.0,1,1890.60708178366,14900.0,596.0,2.0,0.0,0.0,55802.1040499338,456.058184379438
364990.0,254996992.0,82231.0,51000.0,0,26661.6833509155,32100.0,857.0,1.0,0.0,0.0,49177.589795067,206.164763724182
831457.0,776161529.0,25186.0,73000.0,1,8195.54721142941,16100.0,593.0,0.0,0.0,0.0,48950.9532942502,142.971008249542
735911.0,167553878.0,57270.0,50000.0,1,3045.3657701643,37700.0,565.0,1.0,0.0,0.0,68881.8683534129,452.518547005327
526449.0,109518610.0,44009.0,48000.0,1,4537.13377958676,31700.0,831.0,0.0,0.0,0.0,75861.6001197099,1864.14790385562
260967.0,334807615.0,40081.0,14000.0,0,299.99999952916,300.0,603.0,5.0,0.0,0.0,90924.394368493,0.273700522255178
185938.0,586550113.0,90728.0,38000.0,1,4626.67666538755,15800.0,625.0,0.0,0.0,0.0,58754.6971247139,472.517478409824
548511.0,972915242.0,29795.0,62000.0,0,8005.5287987505,8800.0,596.0,0.0,0.0,0.0,50129.1534802919,271.836548789195
971336.0,427765499.0,83992.0,32000.0,1,2948.45131603822,17400.0,668.0,0.0,0.0,0.0,62043.4849294158,189.689790184094
792593.0,827222006.0,37385.0,65000.0,1,1941.08614952535,11400.0,583.0,1.0,1.0,1.0,40003.432644498,1323.70422561945
429917.0,875139120.0,21875.0,53000.0,0,10045.6414417321,10200.0,610.0,0.0,0.0,0.0,81828.4485167682,208.17787184784
172792.0,591869461.0,81006.0,58000.0,1,20387.3870068263,26900.0,379.0,5.0,1.0,1.0,49296.7331593706,1049.00608874078
997987.0,794496014.0,82585.0,87000.0,0,5861.43532022764,16400.0,686.0,0.0,0.0,0.0,40669.6049158454,13.537909653749
865579.0,722393747.0,57190.0,58000.0,1,2904.51306419724,19600.0,581.0,1.0,0.0,0.0,42772.800505109,68.2792043493389
497392.0,206023565.0,69179.0,44000.0,0,24288.3254205304,25800.0,601.0,2.0,0.0,0.0,45937.6081749446,762.654391879669
622475.0,206698170.0,69349.0,99000.0,1,9038.69966323671,32000.0,834.0,1.0,0.0,0.0,59359.2427450556,99.454515076295
581617.0,756327550.0,96183.0,90000.0,0,25773.367838273,25800.0,659.0,3.0,1.0,1.0,49351.5419913358,374.115407549376
850820.0,570344140.0,39376.0,40000.0,1,14021.4821836536,16600.0,683.0,0.0,0.0,0.0,79753.7609429482,5.33822983517034
116110.0,946986483.0,73654.0,58000.0,0,12339.389401516,35900.0,638.0,0.0,0.0,0.0,62494.7986621948,73.1852410278417
584136.0,207546192.0,85022.0,81000.0,1,1775.52530497387,40200.0,609.0,0.0,0.0,0.0,63357.878023804,257.366936714211
912985.0,422956463.0,83838.0,67000.0,1,11005.3649719555,30200.0,626.0,0.0,0.0,0.0,40968.6537238421,728.841322875465
282458.0,310908527.0,76562.0,48000.0,0,12817.3882476934,29300.0,528.0,2.0,1.0,1.0,56008.3552532287,26.6475768119155
534228.0,998103454.0,42449.0,80000.0,0,17801.3478641782,18700.0,370.0,2.0,4.0,1.0,53178.9070623266,0.328728986406204
879934.0,401758141.0,71391.0,41000.0,0,29066.2213643206,37500.0,580.0,0.0,0.0,0.0,47461.0010923144,159.095727732571
512271.0,121555448.0,37515.0,33000.0,1,1999.98403955304,2000.0,879.0,0.0,0.0,0.0,57263.0210520133,347.505691920117
417045.0,681033089.0,52126.0,103000.0,1,14847.7212972537,16100.0,723.0,2.0,0.0,0.0,86826.9780824188,1.72159762213566
281073.0,514015209.0,36850.0,48000.0,1,22548.2581828951,28100.0,886.0,0.0,0.0,0.0,77812.7556203178,270.111147411875
636428.0,710362079.0,80582.0,67000.0,1,5085.23462485434,13800.0,826.0,3.0,0.0,0.0,48720.4700874421,139.662203202543
513575.0,730419536.0,62736.0,48000.0,1,3195.19121830754,28400.0,394.0,1.0,1.0,1.0,84702.5316530163,68.8682385466298
212151.0,799486364.0,54406.0,51000.0,1,2604.97376468451,34000.0,751.0,0.0,0.0,0.0,58492.4307238334,605.267904984865
181115.0,910318529.0,25025.0,61000.0,1,12293.6556288462,25700.0,363.0,3.0,1.0,2.0,69501.9470522717,1074.88964808588
164282.0,385055589.0,91705.0,104000.0,1,1833.91996067386,13200.0,571.0,1.0,0.0,0.0,52659.5564777867,211.222314098001
598182.0,707574680.0,21807.0,65000.0,1,12327.4194958538,12400.0,847.0,1.0,0.0,0.0,74569.2962830577,278.508781933424
715449.0,139271507.0,76623.0,46000.0,1,3204.987567351,20900.0,785.0,1.0,0.0,0.0,50131.5710653974,170.178208118742
482287.0,159979919.0,50880.0,54000.0,1,5223.82555745057,23200.0,677.0,0.0,0.0,0.0,55139.9249042322,706.280802692957
912263.0,103217078.0,62744.0,68000.0,1,1499.98812591799,1500.0,867.0,1.0,0.0,0.0,54708.2160297191,15.0472937748523
157866.0,985669405.0,22613.0,72000.0,1,15143.8789731224,15400.0,560.0,2.0,1.0,2.0,91054.1475624684,307.784703545485
871234.0,377839757.0,41237.0,11000.0,1,16598.4793195586,16600.0,827.0,3.0,0.0,0.0,65824.1402584034,77.6499445424133
541833.0,607054644.0,44310.0,29000.0,1,15396.7880304272,35800.0,704.0,1.0,0.0,0.0,68704.2930137578,141.310488366275
585470.0,913296127.0,22183.0,32000.0,0,23405.6255030782,33200.0,675.0,0.0,0.0,0.0,67410.9631782743,211.013738347743
629687.0,773658031.0,92971.0,32000.0,1,11540.8028678588,20200.0,585.0,0.0,0.0,0.0,55639.4635983041,65.9758700163236
397156.0,617181113.0,75490.0,77000.0,0,23614.4751946331,36500.0,632.0,1.0,0.0,0.0,71961.5251041672,668.402942017572
873074.0,732271025.0,10844.0,63000.0,1,5257.3868714602,34800.0,559.0,4.0,1.0,1.0,52999.7773657587,29.0717536731399
357529.0,520249152.0,95808.0,56000.0,1,5724.12020584741,21300.0,816.0,0.0,0.0,0.0,32093.9725148854,62.198653553369
214099.0,671006534.0,34434.0,56000.0,0,14661.9354764873,38900.0,495.0,1.0,2.0,2.0,56399.2123673678,1181.18255835243
348980.0,860281184.0,33323.0,48000.0,0,26464.4294873115,36600.0,707.0,0.0,0.0,0.0,81452.5661996389,85.2827900050002
338025.0,770207905.0,93026.0,98000.0,0,21102.4662499167,35400.0,734.0,0.0,0.0,0.0,49229.4420892213,3.78147925119989
963525.0,337329321.0,73279.0,123000.0,1,26370.144478234,29600.0,652.0,0.0,0.0,0.0,66948.7251126182,191.477608869763
119386.0,457562709.0,67996.0,58000.0,0,11401.5327870578,34000.0,536.0,2.0,0.0,0.0,61283.9362200105,1353.0429532391
714364.0,233775374.0,80353.0,64000.0,1,2983.79292923091,35800.0,745.0,0.0,0.0,0.0,87222.9901808122,1.50991102746046
933108.0,341537382.0,82826.0,33000.0,1,2299.34810811164,2300.0,856.0,2.0,0.0,0.0,67127.3983937183,82.1917554401454
216096.0,950533453.0,88621.0,34000.0,0,23354.4073372384,23600.0,794.0,1.0,0.0,0.0,40320.0717831997,551.305301867144
648939.0,693218723.0,65804.0,71000.0,1,3865.38015001469,10300.0,561.0,2.0,0.0,0.0,44836.1133537998,1365.56507165476
133427.0,713185502.0,37460.0,18000.0,1,7916.8567768617,9000.0,813.0,3.0,0.0,0.0,54266.5177254735,31.7454251952738
392311.0,143494600.0,88926.0,10000.0,0,19064.9971518083,22200.0,708.0,0.0,0.0,0.0,73808.7716729304,15.1305621266102
171603.0,958708173.0,70605.0,85000.0,0,18272.150765471,37600.0,868.0,2.0,0.0,0.0,49286.3029025345,1075.67772395929
796553.0,181252756.0,57897.0,68000.0,0,5578.70770756556,11200.0,421.0,1.0,1.0,2.0,60955.3295684411,0.939949558100752
950651.0,753931812.0,92031.0,79000.0,1,3199.98583891405,3200.0,726.0,4.0,0.0,0.0,76143.6727758024,84.1840272990829
836696.0,693954578.0,41066.0,64000.0,1,2385.39661164108,20900.0,802.0,0.0,0.0,0.0,64349.1531393282,152.132748595154
516706.0,511108427.0,74131.0,50000.0,0,9332.06848390018,11200.0,727.0,1.0,1.0,1.0,44239.8936610681,142.428213169551
616782.0,233182455.0,66739.0,29000.0,1,22681.6152383117,22700.0,767.0,1.0,0.0,0.0,47902.967667016,456.884363692055
888305.0,130567820.0,61332.0,60000.0,0,15122.8148471224,38700.0,575.0,0.0,0.0,0.0,57239.3966834268,140.445440343595
880669.0,150095606.0,69358.0,64000.0,0,7022.29948529593,9100.0,700.0,0.0,0.0,0.0,71809.3586878309,1231.15098663189
728251.0,181187881.0,59554.0,58000.0,1,2346.30022629589,14700.0,709.0,5.0,0.0,0.0,73041.3293417866,1.39398979707445
546247.0,884699525.0,94250.0,58000.0,1,1973.88399294044,22500.0,578.0,1.0,1.0,1.0,55148.1418647493,1277.10557975667
499439.0,155419928.0,31985.0,108000.0,0,25532.0192022335,31900.0,510.0,3.0,1.0,1.0,76368.8495763568,555.586467953953
511992.0,451374879.0,85861.0,100000.0,1,6397.63334049448,22500.0,861.0,0.0,0.0,0.0,41939.2817754901,194.961006240411
643672.0,432620296.0,70162.0,35000.0,1,7248.61511311557,25500.0,568.0,0.0,0.0,0.0,68332.0980618092,0.0007940157163526
925805.0,588387120.0,70906.0,50000.0,1,7013.77682674979,36800.0,699.0,0.0,0.0,0.0,60068.083211986,46.3993317584298
574855.0,839996444.0,71311.0,65000.0,0,7307.40270058619,12000.0,806.0,1.0,0.0,0.0,57477.3764507136,1098.04315328656
988178.0,884986109.0,99097.0,40000.0,1,2642.43941201564,12500.0,560.0,1.0,0.0,0.0,58950.4063330252,476.610849935212
977688.0,186077963.0,70039.0,37000.0,1,12569.7691475689,14600.0,598.0,1.0,1.0,1.0,73028.708656979,0.0528568801516197
651732.0,960058512.0,19386.0,29000.0,1,7488.00990815697,9200.0,695.0,1.0,0.0,0.0,69362.0208006453,98.1156757955518
746989.0,679742522.0,74153.0,32000.0,1,9244.93131533647,9300.0,830.0,0.0,0.0,0.0,75261.7740068117,157.88449180568
600592.0,168387609.0,33306.0,59000.0,1,8327.88349780632,39700.0,703.0,3.0,0.0,0.0,65383.6695066495,129.810939102845
485864.0,160453577.0,38893.0,103000.0,1,10707.7656448504,11200.0,732.0,0.0,0.0,0.0,78487.5769410773,2307.61368777917
396563.0,609008681.0,53807.0,74000.0,1,6601.44321395942,6900.0,738.0,2.0,0.0,0.0,61787.7020298065,1073.71480191251
174813.0,597957990.0,28046.0,51000.0,1,2480.50134108801,14500.0,860.0,0.0,0.0,0.0,55757.9028634195,100.380264074204
517271.0,633336507.0,35919.0,74000.0,1,3563.46389327176,35900.0,656.0,1.0,0.0,0.0,65444.8352642956,1878.94915703836
834889.0,465645726.0,91096.0,96000.0,1,5846.8363746176,35400.0,809.0,0.0,0.0,0.0,52642.9391079713,9.2533891783841
465023.0,298048676.0,59482.0,76000.0,0,14666.1772768112,14800.0,676.0,1.0,0.0,0.0,72359.6788231551,139.161868542263
671312.0,515968918.0,84062.0,28000.0,1,12533.9750955152,16600.0,462.0,1.0,1.0,1.0,68842.0141731396,189.497103162848
584904.0,903170466.0,64013.0,80000.0,0,10095.4395350576,17500.0,551.0,2.0,0.0,0.0,52658.5952353015,1976.30756412254
300587.0,505412391.0,85745.0,80000.0,1,4299.5908877599,4300.0,628.0,3.0,1.0,1.0,43140.3425010407,193.498803624215
188262.0,940184101.0,77041.0,81000.0,1,27482.1851618433,34000.0,832.0,2.0,0.0,0.0,56380.6535592061,197.927893362292
811134.0,611634901.0,41554.0,67000.0,1,6503.37072911182,12400.0,708.0,1.0,0.0,0.0,54985.9880136662,183.8764638561
109792.0,589049197.0,61116.0,71000.0,0,13689.5668041389,24300.0,687.0,0.0,0.0,0.0,44187.7078677774,2.13087678554399
901899.0,585579792.0,49483.0,62000.0,0,5850.43889770954,10100.0,738.0,0.0,0.0,0.0,87366.3589084039,372.979503521783
970718.0,459256085.0,47933.0,31000.0,1,15970.9799292291,16200.0,610.0,2.0,0.0,0.0,27690.4631116369,2220.19383765507
182723.0,455506598.0,76800.0,52000.0,0,13772.8378944129,14600.0,408.0,2.0,1.0,2.0,70104.3882853376,219.046232634509
862937.0,282097236.0,19764.0,15000.0,1,9202.37174184118,30400.0,631.0,0.0,0.0,0.0,34302.3487709679,42.7258103449585
236742.0,396468403.0,52688.0,80000.0,1,3000.49394111364,22900.0,588.0,0.0,0.0,0.0,72589.4378256058,1416.71924635511
489813.0,729072544.0,94319.0,63000.0,1,29665.5239949,40600.0,809.0,3.0,0.0,0.0,67761.4660613516,0.0073528615772862
165670.0,651503682.0,70342.0,6000.0,1,22490.734182221,22900.0,679.0,1.0,1.0,1.0,62202.3105206974,2.63463229654269
589049.0,270524683.0,27754.0,44000.0,1,18087.0678826054,20600.0,584.0,0.0,0.0,0.0,71272.4497679512,398.321782612515
877069.0,645560550.0,96044.0,89000.0,0,17349.8161994395,24100.0,869.0,0.0,0.0,0.0,87853.4256753476,870.434057811776
770684.0,167278222.0,61793.0,93000.0,1,4948.59525967464,33800.0,849.0,0.0,0.0,0.0,66553.5894294677,16.8237905008067
257530.0,336244308.0,34935.0,41000.0,1,5720.37561135618,37100.0,846.0,0.0,0.0,0.0,50590.6648189474,99.6309804256648
731498.0,472737814.0,41496.0,60000.0,1,20101.0562602095,21000.0,558.0,3.0,0.0,0.0,50227.2448135288,472.117628239961
956589.0,478915834.0,14532.0,62000.0,1,9146.24510248711,9200.0,758.0,0.0,0.0,0.0,61240.7357701418,29.1024643484402
185961.0,749936600.0,35321.0,66000.0,1,2702.04569035894,35000.0,437.0,1.0,1.0,1.0,57575.9193114682,7.823686550393
742510.0,257254980.0,98833.0,89000.0,1,2305.76447707352,9700.0,862.0,0.0,0.0,0.0,37282.9975705672,85.7834263171507
589326.0,190659577.0,78717.0,26000.0,1,19551.2678751677,25900.0,575.0,0.0,0.0,0.0,74129.0945290663,27.177835099272
551939.0,874928991.0,96330.0,62000.0,0,12793.6714594833,12800.0,561.0,0.0,0.0,0.0,56179.7027821525,912.348875511811
132283.0,543215991.0,46467.0,97000.0,1,3781.49556091288,10800.0,768.0,1.0,0.0,0.0,31076.4716350321,0.0751167700607278
684963.0,792244296.0,84635.0,63000.0,1,1904.58710960645,15800.0,780.0,1.0,0.0,0.0,69393.4010521697,0.133721651108
247487.0,337413604.0,64505.0,74000.0,1,4798.89838579986,39100.0,560.0,3.0,0.0,0.0,54436.600299365,2.89698095968292
808329.0,640325687.0,85894.0,0.0,0,18374.0301910419,18400.0,780.0,0.0,0.0,0.0,69082.5280105342,16.9378267671393
608790.0,129951186.0,23233.0,17000.0,0,30906.4049319546,32500.0,554.0,1.0,0.0,0.0,68152.0010359973,60.6670138722831
406811.0,303321717.0,81225.0,51000.0,1,2394.09971572196,21000.0,789.0,0.0,0.0,0.0,53221.1852153921,79.3615718017757
715548.0,808446271.0,55166.0,83000.0,0,29239.2162215073,38200.0,722.0,1.0,0.0,0.0,61958.2972701319,59.4326015517137
993785.0,433408138.0,35777.0,29000.0,1,13122.7740682523,38300.0,652.0,0.0,0.0,0.0,51881.4951011196,555.250082217575
345154.0,954687038.0,70379.0,62000.0,1,2285.98742116528,31200.0,402.0,1.0,1.0,1.0,65692.3653266408,463.098954525733
667702.0,875657894.0,82083.0,69000.0,1,1745.50235879394,16900.0,600.0,0.0,0.0,0.0,63035.6770925153,0.353233649719424
969189.0,271410207.0,25333.0,86000.0,0,12498.8599979277,12500.0,598.0,0.0,0.0,0.0,39096.3441554822,545.721652957775
698753.0,463753346.0,28511.0,70000.0,0,10396.7903966558,33200.0,713.0,0.0,0.0,0.0,41262.3252335854,34.528423323722
555727.0,723431131.0,80031.0,98000.0,1,5643.97497081834,21900.0,868.0,0.0,0.0,0.0,63278.2234914312,451.969903329224
189060.0,147798458.0,98506.0,72000.0,1,3734.34787262249,12700.0,790.0,0.0,0.0,0.0,71545.0841903772,310.402376289137
767279.0,721597666.0,21097.0,83000.0,1,16016.31167149,17500.0,653.0,0.0,0.0,0.0,81735.5463668188,34.3283578047724
185848.0,440315793.0,15528.0,58000.0,0,20806.7542444953,23800.0,876.0,0.0,0.0,0.0,56037.223321228,24.7656275146638
925761.0,313167143.0,78357.0,18000.0,1,4920.29358058888,17100.0,838.0,0.0,0.0,0.0,92381.4938247018,9.41203549153146
425521.0,731048065.0,80426.0,32000.0,1,4111.45450717337,36700.0,551.0,1.0,0.0,0.0,55921.1515307366,290.435068294364
911308.0,783701699.0,54792.0,82000.0,0,7439.94945188385,22300.0,728.0,2.0,1.0,1.0,85375.6172527487,1.96475467314803
464519.0,788215923.0,57451.0,57000.0,0,8919.9933707351,9000.0,866.0,0.0,0.0,0.0,60427.1365494592,411.026452614318
997389.0,666988048.0,15509.0,99000.0,0,9282.16336983359,31100.0,565.0,0.0,0.0,0.0,71051.3145825485,13.6914219841694
462226.0,490206056.0,35211.0,40000.0,1,12141.9441219592,13200.0,573.0,1.0,1.0,1.0,38245.549238484,63.029006746698
413373.0,911723808.0,83822.0,39000.0,1,10033.1172712853,41000.0,564.0,0.0,0.0,0.0,42133.2208675216,6.89066772467782
206579.0,168468869.0,79672.0,101000.0,0,1399.9991028696,1400.0,717.0,1.0,0.0,0.0,56821.3857233491,153.342773401854
181645.0,864791634.0,81968.0,79000.0,1,4759.19386030876,31100.0,652.0,0.0,0.0,0.0,69917.3842099196,60.3294487594216
739617.0,419764254.0,97142.0,76000.0,1,2199.53832174951,2200.0,675.0,1.0,0.0,0.0,40129.0852450793,1070.48581688755
545978.0,214808506.0,13428.0,81000.0,1,1843.88865708051,19200.0,752.0,0.0,0.0,0.0,91439.6527337644,84.9415924556758
575738.0,506005890.0,15763.0,73000.0,1,5199.92059333795,31100.0,627.0,0.0,0.0,0.0,61219.4191426129,172.378177691294
149462.0,235578496.0,86470.0,52000.0,1,7056.94127437209,17000.0,702.0,0.0,0.0,0.0,50502.1986334797,115.713558700124
681236.0,511468748.0,60060.0,0.0,0,28940.2393802549,30700.0,643.0,0.0,0.0,0.0,62547.1209826281,366.049136977846
928985.0,714837437.0,81959.0,42000.0,1,8872.10839452076,31800.0,736.0,0.0,0.0,0.0,78654.4865052833,221.94589868358
395375.0,141210025.0,61780.0,27000.0,1,13271.8406689533,20600.0,874.0,0.0,0.0,0.0,92244.6914432552,238.287076689062
611175.0,981336211.0,29046.0,19000.0,1,20106.0797830874,23800.0,620.0,1.0,0.0,0.0,58753.7814528252,225.678347193562
908448.0,319831644.0,83847.0,44000.0,0,8632.94778714368,9100.0,697.0,0.0,0.0,0.0,66558.6678099493,420.804192009798
466431.0,341459462.0,11891.0,46000.0,1,8775.38962294359,33300.0,815.0,0.0,0.0,0.0,77706.0482410187,141.114005634314
806393.0,825284413.0,47823.0,20000.0,0,10181.7477577983,10200.0,605.0,1.0,0.0,0.0,48122.8874310431,1071.93717494385
638520.0,878820878.0,77326.0,87000.0,0,8679.02466882213,8700.0,893.0,0.0,0.0,0.0,48852.7224227659,2903.48613932844
851075.0,271246555.0,89336.0,43000.0,1,1299.99718759241,1300.0,541.0,2.0,0.0,0.0,49511.109115645,5.39935816915855
737823.0,633534416.0,40567.0,30000.0,0,29028.928274357,30900.0,765.0,0.0,0.0,0.0,85932.561866172,564.98202658397
584235.0,732724133.0,28089.0,78000.0,1,1931.96284862496,15100.0,447.0,1.0,1.0,1.0,80724.1964377628,314.299224159491
669934.0,433343090.0,68568.0,76000.0,1,1815.94380756499,10700.0,754.0,2.0,0.0,0.0,78678.0259964744,626.212200380874
377158.0,314023906.0,86586.0,36000.0,0,26403.3052139966,38800.0,581.0,1.0,0.0,0.0,61998.2605402247,0.0422381008862487
340449.0,187413803.0,23710.0,78000.0,1,15542.7783332927,21400.0,821.0,1.0,0.0,0.0,43600.1774033609,1670.14008275709
379738.0,471840008.0,32036.0,93000.0,1,11352.4990360699,11400.0,608.0,0.0,0.0,0.0,46190.3754525121,43.6884718889948
761219.0,928995912.0,96510.0,60000.0,1,20342.2834777126,20400.0,712.0,0.0,0.0,0.0,49820.343250245,0.44629207024712
281268.0,927448739.0,50814.0,83000.0,0,27364.8237641124,33100.0,557.0,3.0,1.0,1.0,40550.91086379,48.9477546700685
786113.0,909772107.0,92209.0,18000.0,1,4784.88042747185,10300.0,791.0,1.0,0.0,0.0,47871.2489103493,1623.35039146511
247301.0,999092731.0,42294.0,105000.0,1,8681.19937209521,23400.0,605.0,1.0,0.0,0.0,46078.2007483984,532.278410487566
926018.0,323077242.0,77224.0,86000.0,1,7012.07258220764,15400.0,804.0,3.0,0.0,0.0,25304.9836259562,105.029838870293
720860.0,319819528.0,81900.0,28000.0,0,9165.28424590689,9700.0,673.0,1.0,0.0,0.0,88476.5277280102,14.085836136941
512831.0,795460857.0,12097.0,92000.0,1,14599.0976504892,14600.0,868.0,0.0,0.0,0.0,64515.7093120862,409.457506361675
941548.0,252765744.0,56133.0,70000.0,1,1993.96281727353,11500.0,585.0,1.0,1.0,1.0,84846.1060574778,284.68409298752
324924.0,127132479.0,18183.0,43000.0,1,2707.77988281456,18600.0,832.0,2.0,0.0,0.0,45297.4268053537,600.10455660013
998685.0,627454913.0,79339.0,112000.0,0,22695.1601921194,24100.0,617.0,1.0,0.0,0.0,75238.7450161937,62.7752224932946
145239.0,104544183.0,75322.0,47000.0,1,6502.22955213307,7800.0,307.0,1.0,1.0,3.0,62062.8503312095,862.802862958467
462959.0,485402645.0,97004.0,48000.0,1,4262.0757428675,33100.0,654.0,1.0,0.0,0.0,27713.0232056198,22.5503077188936
224876.0,918671490.0,91597.0,57000.0,1,4180.19384996751,39400.0,623.0,1.0,0.0,0.0,36832.5829830047,108.81903652042
301205.0,896498257.0,53427.0,86000.0,1,2071.54466513371,15100.0,820.0,0.0,0.0,0.0,44970.4876890763,130.361284758076
601684.0,901709332.0,22391.0,47000.0,1,5303.05763429802,17600.0,676.0,1.0,0.0,0.0,59175.1915098793,0.88574507387045
745063.0,721906988.0,27309.0,77000.0,1,5152.04985034394,13200.0,760.0,0.0,0.0,0.0,80882.1426468358,1472.47532787028
888830.0,706681658.0,48519.0,92000.0,1,3353.94927978602,30900.0,619.0,0.0,0.0,0.0,40017.4343196578,303.353789154123
287794.0,590384427.0,33811.0,36000.0,1,3516.12199879234,16400.0,829.0,0.0,0.0,0.0,79531.4892656889,0.818431563836951
