app_id,ssn,zip_code,income,homeownership,purchases,credit_limit,fico,num_late,past_def,num_bankruptcy,avg_income,density,log_odds_utils
447939.0,779958015.0,67739.0,55000.0,0,6956.49325051981,11700.0,777.0,0.0,0.0,0.0,47974.7517175253,813.603814693659,1.2823816583133116
452309.0,711810016.0,37834.0,76000.0,0,13852.8708626543,41300.0,784.0,0.0,0.0,0.0,83094.4783151988,0.361490917552946,1.6437012787352985
458008.0,815157065.0,69197.0,48000.0,1,8290.34416785856,8500.0,670.0,0.0,0.0,0.0,58514.2172147343,599.418036114366,1.0125393169352666
458553.0,573352260.0,36021.0,93000.0,1,8575.94539148237,29600.0,761.0,4.0,0.0,0.0,54383.6859736256,206.490876349964,1.7441387577961134
461296.0,879215450.0,56340.0,74000.0,1,7237.72791692201,12500.0,605.0,4.0,0.0,0.0,44876.202076955,192.450106179165,1.2979690667987946
462226.0,490206056.0,35211.0,40000.0,1,12141.9441219592,13200.0,573.0,1.0,1.0,1.0,38245.549238484,63.029006746698,1.0423571194152597
462959.0,485402645.0,97004.0,48000.0,1,4262.0757428675,33100.0,654.0,1.0,0.0,0.0,27713.0232056198,22.5503077188936,2.3527219691715504
464519.0,788215923.0,57451.0,57000.0,0,8919.9933707351,9000.0,866.0,0.0,0.0,0.0,60427.1365494592,411.026452614318,1.0044713314355986
465023.0,298048676.0,59482.0,76000.0,0,14666.1772768112,14800.0,676.0,1.0,0.0,0.0,72359.6788231551,139.161868542263,1.004548477156184
466431.0,341459462.0,11891.0,46000.0,1,8775.38962294359,33300.0,815.0,0.0,0.0,0.0,77706.0482410187,141.114005634314,1.8107968559402305
467490.0,847119068.0,97796.0,70000.0,1,15406.6644505567,27700.0,629.0,1.0,0.0,0.0,53123.4625730058,97.5310276957291,1.321831085335609
468081.0,350236966.0,97901.0,71000.0,0,15019.4467165708,29300.0,600.0,1.0,1.0,1.0,93752.450046158,133.511176642037,1.3710590633989572
469347.0,515398632.0,43519.0,72000.0,1,2900.96477156993,28300.0,723.0,0.0,0.0,0.0,67234.8805755583,120.356455302774,2.5379807288288196
471630.0,270434354.0,63096.0,43000.0,0,25122.6851345067,26100.0,873.0,0.0,0.0,0.0,52321.0358924551,284.140357983835,1.019203414914993
474769.0,346706668.0,71732.0,87000.0,1,20465.1371050813,20500.0,739.0,2.0,0.0,0.0,56264.4689369546,122.48808173239,1.0008512797878566
474819.0,989362403.0,26174.0,43000.0,1,30732.8309790522,37300.0,727.0,0.0,0.0,0.0,60725.8422600827,65.4173231730196,1.0999543720586142
476353.0,889555600.0,60675.0,83000.0,1,9775.78507837506,28400.0,700.0,0.0,0.0,0.0,48403.4821900488,333.696307686974,1.6262727202853295
477034.0,677763746.0,48731.0,18000.0,0,35141.7530831964,35300.0,550.0,0.0,0.0,0.0,46846.4424471958,17.4702520594728,1.0022481791926974
482287.0,159979919.0,50880.0,54000.0,1,5223.82555745057,23200.0,677.0,0.0,0.0,0.0,55139.9249042322,706.280802692957,1.9241800863388232
485864.0,160453577.0,38893.0,103000.0,1,10707.7656448504,11200.0,732.0,0.0,0.0,0.0,78487.5769410773,2307.61368777917,1.0226405980655948
487751.0,930376383.0,57925.0,103000.0,0,9246.86849591794,24200.0,743.0,0.0,0.0,0.0,60552.9820786617,69.8239230752121,1.5570008093719976
487956.0,314118410.0,18697.0,81000.0,1,16537.1073556158,31900.0,584.0,1.0,0.0,0.0,63658.3928887985,1292.93210271802,1.3642141300089992
488522.0,904687609.0,78135.0,79000.0,0,14119.6069753269,17000.0,775.0,0.0,0.0,0.0,86158.8566578326,362.414328539129,1.0956949526492665
489813.0,729072544.0,94319.0,63000.0,1,29665.5239949,40600.0,809.0,3.0,0.0,0.0,67761.4660613516,0.0073528615772862,1.1650827738335905
497392.0,206023565.0,69179.0,44000.0,0,24288.3254205304,25800.0,601.0,2.0,0.0,0.0,45937.6081749446,762.654391879669,1.0304931266155932
499439.0,155419928.0,31985.0,108000.0,0,25532.0192022335,31900.0,510.0,3.0,1.0,1.0,76368.8495763568,555.586467953953,1.1154648618685736
501458.0,305673761.0,50556.0,32000.0,1,9831.8749360121,28700.0,715.0,1.0,0.0,0.0,76586.7777497989,0.776090585208736,1.6294876308178043
501513.0,530086049.0,97437.0,27000.0,1,299.996535261187,300.0,657.0,0.0,0.0,0.0,74970.1812865554,72.7424376017479,1.0000057746091495
509551.0,981835992.0,70513.0,104000.0,0,12629.1524565844,13000.0,652.0,2.0,1.0,1.0,70753.8461499221,28.9088550957677,1.0145405644966725
510283.0,763776496.0,38716.0,48000.0,1,7066.62049971604,40200.0,847.0,1.0,0.0,0.0,55776.2733216599,504.459774157408,2.109265140139434
511992.0,451374879.0,85861.0,100000.0,1,6397.63334049448,22500.0,861.0,0.0,0.0,0.0,41939.2817754901,194.961006240411,1.7572392989442096
512271.0,121555448.0,37515.0,33000.0,1,1999.98403955304,2000.0,879.0,0.0,0.0,0.0,57263.0210520133,347.505691920117,1.000003990132968
512831.0,795460857.0,12097.0,92000.0,1,14599.0976504892,14600.0,868.0,0.0,0.0,0.0,64515.7093120862,409.457506361675,1.0000309036538422
513575.0,730419536.0,62736.0,48000.0,1,3195.19121830754,28400.0,394.0,1.0,1.0,1.0,84702.5316530163,68.8682385466298,2.4617000390032486
516706.0,511108427.0,74131.0,50000.0,0,9332.06848390018,11200.0,727.0,1.0,1.0,1.0,44239.8936610681,142.428213169551,1.094001220416951
517271.0,633336507.0,35919.0,74000.0,1,3563.46389327176,35900.0,656.0,1.0,0.0,0.0,65444.8352642956,1878.94915703836,2.564565085851509
518411.0,283266461.0,95042.0,53000.0,1,2135.10570398298,11800.0,643.0,0.0,0.0,0.0,60159.5888475487,249.831791727921,2.0872534368611317
524713.0,371885648.0,38691.0,92000.0,0,299.99997239808,300.0,707.0,0.0,0.0,0.0,52483.5885565309,19.1988153869372,1.0000000460032028
526233.0,205353880.0,66836.0,81000.0,1,1549.40372351871,22400.0,855.0,0.0,0.0,0.0,60181.5358257112,3.34756885963904,2.869686461097627
526449.0,109518610.0,44009.0,48000.0,1,4537.13377958676,31700.0,831.0,0.0,0.0,0.0,75861.6001197099,1864.14790385562,2.268739659456125
529728.0,853485852.0,28162.0,54000.0,1,23873.6107731699,35500.0,864.0,0.0,0.0,0.0,61038.51367612,148.811998449802,1.2114633529825158
531379.0,677152998.0,85441.0,77000.0,1,15024.9058911818,40400.0,763.0,1.0,0.0,0.0,33294.2554638765,2.89482774542824,1.5747910442323523
531551.0,219869613.0,92161.0,82000.0,1,26989.3808661161,34800.0,880.0,1.0,0.0,0.0,46487.57713414,75.1511642541884,1.1324648593539421
533256.0,758660926.0,91977.0,78000.0,1,4367.82883661204,14000.0,728.0,0.0,0.0,0.0,19705.119514986,1.47631857639448,1.6929804933026955
534228.0,998103454.0,42449.0,80000.0,0,17801.3478641782,18700.0,370.0,2.0,4.0,1.0,53178.9070623266,0.328728986406204,1.0248267900369723
535728.0,817440704.0,56297.0,53000.0,1,4544.42025997191,21700.0,833.0,0.0,0.0,0.0,78504.8032427448,1023.62094366204,1.9775515028139463
537866.0,992277219.0,36301.0,73000.0,1,18931.4538520746,34500.0,860.0,3.0,0.0,0.0,58654.675100043,729.421063173142,1.3299021073005686
538510.0,129365981.0,97279.0,38000.0,1,4356.37154738117,19500.0,715.0,1.0,0.0,0.0,55897.4947109771,516.998395060053,1.9299279547852712
541833.0,607054644.0,44310.0,29000.0,1,15396.7880304272,35800.0,704.0,1.0,0.0,0.0,68704.2930137578,141.310488366275,1.4805338177623801
541834.0,635357103.0,96204.0,35000.0,1,4969.38795331348,10800.0,822.0,0.0,0.0,0.0,89244.9779185179,182.730145900216,1.437841171913719
542738.0,911776443.0,26698.0,23000.0,1,10984.7458804267,23400.0,639.0,0.0,0.0,0.0,64921.972407924,210.227132893742,1.4253228779987617
543097.0,924703340.0,84225.0,54000.0,1,12155.6676879504,26000.0,651.0,0.0,0.0,0.0,60817.0279714054,261.878771932561,1.4278641664133318
545209.0,177008913.0,44141.0,49000.0,1,4869.39045108425,35200.0,676.0,1.0,1.0,1.0,80528.5054585812,30.7136487612186,2.2956453103882506
545978.0,214808506.0,13428.0,81000.0,1,1843.88865708051,19200.0,752.0,0.0,0.0,0.0,91439.6527337644,84.9415924556758,2.591954097317019
546247.0,884699525.0,94250.0,58000.0,1,1973.88399294044,22500.0,578.0,1.0,1.0,1.0,55148.1418647493,1277.10557975667,2.667529652147465
546499.0,920900007.0,98215.0,38000.0,0,20589.3217831427,23700.0,531.0,2.0,0.0,0.0,58622.7858637452,408.392101690729,1.072000454648955
546538.0,699149080.0,17653.0,34000.0,0,6199.97023935655,6200.0,763.0,0.0,0.0,0.0,42290.7587588325,2.80734555578097,1.0000024000595715
547237.0,114598416.0,98439.0,68000.0,0,14302.9949391659,37200.0,797.0,2.0,0.0,0.0,64372.1609520721,96.4444817530176,1.552921040285091
548511.0,972915242.0,29795.0,62000.0,0,8005.5287987505,8800.0,596.0,0.0,0.0,0.0,50129.1534802919,271.836548789195,1.048055615985573
551939.0,874928991.0,96330.0,62000.0,0,12793.6714594833,12800.0,561.0,0.0,0.0,0.0,56179.7027821525,912.348875511811,1.0002472901269588
553204.0,141962480.0,95533.0,82000.0,0,25174.3266278563,25500.0,572.0,1.0,0.0,0.0,36635.7831235876,226.236644955324,1.0064406490124589
555727.0,723431131.0,80031.0,98000.0,1,5643.97497081834,21900.0,868.0,0.0,0.0,0.0,63278.2234914312,451.969903329224,1.8266560839953199
559457.0,288986134.0,46429.0,61000.0,0,7330.61010228875,14900.0,788.0,4.0,0.0,0.0,45016.6334109602,48.912475861547,1.3962296697453909
559708.0,217945542.0,97436.0,74000.0,1,1705.10583922518,11300.0,579.0,5.0,0.0,0.0,78142.5643308103,784.380388107623,2.2272557942319717
562179.0,617290535.0,45499.0,75000.0,1,3373.03785250576,41300.0,757.0,1.0,0.0,0.0,40992.0991915052,1112.95677357816,2.7278354592610183
562199.0,693951195.0,16004.0,55000.0,1,4121.67624884157,11600.0,593.0,0.0,0.0,0.0,53091.3658156501,9.02154080938497,1.6050446954110718
562849.0,976618286.0,85033.0,69000.0,1,4084.61255841094,9000.0,843.0,0.0,0.0,0.0,65799.8047900111,563.773646081644,1.4464738274797153
565887.0,149028659.0,45050.0,21000.0,1,11392.2795207274,12000.0,879.0,1.0,0.0,0.0,80718.9858642845,21.6907841286542,1.0262104492689867
568272.0,597846999.0,29663.0,88000.0,1,8181.54943739376,8600.0,630.0,0.0,0.0,0.0,63849.474612874,43.1548044665642,1.02514765776681
574855.0,839996444.0,71311.0,65000.0,0,7307.40270058619,12000.0,806.0,1.0,0.0,0.0,57477.3764507136,1098.04315328656,1.2684286723918077
575738.0,506005890.0,15763.0,73000.0,1,5199.92059333795,31100.0,627.0,0.0,0.0,0.0,61219.4191426129,172.378177691294,2.1476519034583057
577889.0,328167394.0,91503.0,55000.0,1,3868.93075933995,8600.0,557.0,1.0,0.0,0.0,59759.4761344154,0.589223732333545,1.4520063555812759
581617.0,756327550.0,96183.0,90000.0,0,25773.367838273,25800.0,659.0,3.0,1.0,1.0,49351.5419913358,374.115407549376,1.0005164826234596
582295.0,320102985.0,43829.0,36000.0,1,18069.0276485964,18100.0,785.0,0.0,0.0,0.0,52771.7650290977,10.0415981807549,1.0008565671173864
584136.0,207546192.0,85022.0,81000.0,1,1775.52530497387,40200.0,609.0,0.0,0.0,0.0,63357.878023804,257.366936714211,3.2639296159568882
584235.0,732724133.0,28089.0,78000.0,1,1931.96284862496,15100.0,447.0,1.0,1.0,1.0,80724.1964377628,314.299224159491,2.357829723020858
584383.0,767470150.0,52682.0,16000.0,1,31597.422967006,31600.0,723.0,1.0,0.0,0.0,35960.5734443674,214.250295333381,1.0000407780555403
584904.0,903170466.0,64013.0,80000.0,0,10095.4395350576,17500.0,551.0,2.0,0.0,0.0,52658.5952353015,1976.30756412254,1.300151322242918
585470.0,913296127.0,22183.0,32000.0,0,23405.6255030782,33200.0,675.0,0.0,0.0,0.0,67410.9631782743,211.013738347743,1.1849495256735718
587498.0,102203310.0,40025.0,79000.0,1,1315.90249714972,17600.0,618.0,0.0,0.0,0.0,61796.6999850168,172.679193600164,2.8029444337758345
587685.0,414142573.0,93531.0,36000.0,1,28771.2095175939,31200.0,634.0,0.0,0.0,0.0,76378.2750310021,187.039483158098,1.041068707693206
589049.0,270524683.0,27754.0,44000.0,1,18087.0678826054,20600.0,584.0,0.0,0.0,0.0,71272.4497679512,398.321782612515,1.0664569076038053
589326.0,190659577.0,78717.0,26000.0,1,19551.2678751677,25900.0,575.0,0.0,0.0,0.0,74129.0945290663,27.177835099272,1.1471823335367919
590507.0,560771396.0,91055.0,76000.0,1,9315.71236664307,15800.0,840.0,0.0,0.0,0.0,54240.790946131,1061.13283435754,1.2873053137419326
594094.0,686748426.0,15797.0,25000.0,0,28286.6084746621,28300.0,736.0,0.0,0.0,0.0,58850.2896548875,2610.0595884674,1.0002366740531217
598182.0,707574680.0,21807.0,65000.0,1,12327.4194958538,12400.0,847.0,1.0,0.0,0.0,74569.2962830577,278.508781933424,1.002938103844669
598349.0,957900800.0,58984.0,56000.0,1,3548.47990146598,12500.0,528.0,3.0,1.0,2.0,41277.6740364913,14.9216419756341,1.758373599445574
600592.0,168387609.0,33306.0,59000.0,1,8327.88349780632,39700.0,703.0,3.0,0.0,0.0,65383.6695066495,129.810939102845,1.9763139432987533
601684.0,901709332.0,22391.0,47000.0,1,5303.05763429802,17600.0,676.0,1.0,0.0,0.0,59175.1915098793,0.88574507387045,1.7169495701046065
604745.0,252686679.0,15299.0,40000.0,0,1599.9890993449,1600.0,628.0,2.0,0.0,0.0,60630.0285564177,3.14596656464706,1.0000034064701908
607383.0,267282965.0,95990.0,82000.0,0,19488.736682043,39800.0,486.0,2.0,1.0,1.0,80606.2456142171,353.338799673785,1.399145011176241
608790.0,129951186.0,23233.0,17000.0,0,30906.4049319546,32500.0,554.0,1.0,0.0,0.0,68152.0010359973,60.6670138722831,1.0253489600138057
609212.0,886232385.0,50183.0,78000.0,0,9283.36433848935,29900.0,694.0,2.0,1.0,1.0,71818.7545339824,79.493135609457,1.6963034615644341
609526.0,615103305.0,76018.0,91000.0,0,10962.2085775763,23300.0,592.0,3.0,1.0,1.0,58709.1628889083,88.5705174155141,1.4239331636384442
611175.0,981336211.0,29046.0,19000.0,1,20106.0797830874,23800.0,620.0,1.0,0.0,0.0,58753.7814528252,225.678347193562,1.086701154127661
611381.0,359783988.0,87991.0,75000.0,1,31653.0019937433,33100.0,646.0,0.0,0.0,0.0,32249.6491975788,136.612450226256,1.0225166483887334
611584.0,669370508.0,51210.0,61000.0,0,11739.1525360744,15100.0,632.0,1.0,0.0,0.0,78996.2881159544,11.9818460427793,1.13115912678955
616782.0,233182455.0,66739.0,29000.0,1,22681.6152383117,22700.0,767.0,1.0,0.0,0.0,47902.967667016,456.884363692055,1.000405169477635
618013.0,869482988.0,14782.0,54000.0,1,13192.5671613269,13200.0,690.0,0.0,0.0,0.0,67243.7962143893,133.585090528131,1.0002816526556486
619712.0,842659057.0,28928.0,102000.0,1,1075.41193582592,10200.0,644.0,0.0,0.0,0.0,83365.4006397735,117.442398309048,2.5148287227604693
622475.0,206698170.0,69349.0,99000.0,1,9038.69966323671,32000.0,834.0,1.0,0.0,0.0,59359.2427450556,99.454515076295,1.7618801203939063
623462.0,218685982.0,90102.0,55000.0,1,20762.4062749303,29900.0,713.0,0.0,0.0,0.0,58293.1911060068,257.001830950725,1.1934174865627698
626989.0,664161556.0,76950.0,65000.0,0,10619.662034677,13200.0,747.0,0.0,0.0,0.0,39616.2779050577,1006.38106582118,1.112694250535668
627525.0,101819983.0,95909.0,86000.0,1,2999.99797326095,3000.0,346.0,1.0,1.0,2.0,80535.2126776303,21.8918963539215,1.0000003377899938
627533.0,518007582.0,71302.0,100000.0,1,20744.2131244154,22200.0,476.0,1.0,3.0,1.0,69539.4470140444,530.646846013228,1.0342958061205707
627950.0,754053788.0,99160.0,47000.0,1,13414.0793109797,14100.0,713.0,0.0,0.0,0.0,77633.3820003923,195.401324863731,1.0251422159649175
629687.0,773658031.0,92971.0,32000.0,1,11540.8028678588,20200.0,585.0,0.0,0.0,0.0,55639.4635983041,65.9758700163236,1.3058755961919912
631595.0,700650596.0,64247.0,83000.0,0,6212.66295062853,16600.0,651.0,2.0,0.0,0.0,56932.9204103206,87.060504837857,1.5706332589613907
631852.0,235689438.0,30245.0,62000.0,0,14546.7586514844,21600.0,700.0,0.0,0.0,0.0,46602.8299907086,78.7715262402648,1.2106522587453112
633643.0,936911378.0,49077.0,12000.0,0,27581.3141438732,27600.0,618.0,0.0,0.0,0.0,54084.6519429506,1.68124218676086,1.0003386647510404
636428.0,710362079.0,80582.0,67000.0,1,5085.23462485434,13800.0,826.0,3.0,0.0,0.0,48720.4700874421,139.662203202543,1.5808708377516993
638520.0,878820878.0,77326.0,87000.0,0,8679.02466882213,8700.0,893.0,0.0,0.0,0.0,48852.7224227659,2903.48613932844,1.0012074198858438
641130.0,635237295.0,98384.0,27000.0,0,12047.1624029203,19500.0,759.0,0.0,0.0,0.0,50835.7210406856,468.378451833226,1.2600453975218306
643672.0,432620296.0,70162.0,35000.0,1,7248.61511311557,25500.0,568.0,0.0,0.0,0.0,68332.0980618092,0.0007940157163526,1.7574356532190138
644020.0,394587458.0,60898.0,56000.0,1,1396.52503869386,9200.0,876.0,0.0,0.0,0.0,44548.5476279299,1090.77407808587,2.222598446142007
644166.0,914017779.0,94389.0,61000.0,1,1730.66292484664,14400.0,881.0,0.0,0.0,0.0,47209.582750678,140.05501461412,2.4081465968626543
644577.0,112529161.0,75133.0,60000.0,0,12097.8798690837,30600.0,893.0,0.0,0.0,0.0,53748.100950276,771.418369230757,1.534736308419503
647430.0,147260104.0,90586.0,27000.0,1,6795.95287696263,6800.0,538.0,2.0,2.0,1.0,61643.6262722103,4.87905559654665,1.0002977007028604
648939.0,693218723.0,65804.0,71000.0,1,3865.38015001469,10300.0,561.0,2.0,0.0,0.0,44836.1133537998,1365.56507165476,1.5688360778770083
650162.0,569298604.0,17517.0,77000.0,1,2157.38645737651,10600.0,693.0,2.0,0.0,0.0,43464.4167586362,511.484040859861,1.9987576904666784
650758.0,994371534.0,63025.0,30000.0,1,20336.6696096382,39600.0,554.0,1.0,0.0,0.0,70789.9728208804,331.602791369929,1.3699384870889904
651732.0,960058512.0,19386.0,29000.0,1,7488.00990815697,9200.0,695.0,1.0,0.0,0.0,69362.0208006453,98.1156757955518,1.1064806323607832
655779.0,147998137.0,24386.0,25000.0,0,28351.5003468002,29400.0,817.0,0.0,0.0,0.0,37599.373643474,918.88350081375,1.0182672558213095
661209.0,226965194.0,59154.0,75000.0,1,6198.25834826428,38100.0,731.0,2.0,0.0,0.0,36731.404105218,64.3221886036563,2.168770003587392
667702.0,875657894.0,82083.0,69000.0,1,1745.50235879394,16900.0,600.0,0.0,0.0,0.0,63035.6770925153,0.353233649719424,2.5317621591455444
667796.0,371284100.0,98701.0,92000.0,1,7835.07774185272,9700.0,690.0,1.0,0.0,0.0,62126.2716389119,35.117589697857,1.1105537179579035
669934.0,433343090.0,68568.0,76000.0,1,1815.94380756499,10700.0,754.0,2.0,0.0,0.0,78678.0259964744,626.212200380874,2.136178623775503
671312.0,515968918.0,84062.0,28000.0,1,12533.9750955152,16600.0,462.0,1.0,1.0,1.0,68842.0141731396,189.497103162848,1.1470494244699696
672302.0,809618993.0,36588.0,43000.0,1,4265.68378917357,23800.0,860.0,1.0,0.0,0.0,53058.6838730505,147.956751494782,2.0944770743920564
676573.0,202696836.0,33632.0,59000.0,0,7333.95230369273,11400.0,621.0,1.0,0.0,0.0,53957.4138671548,6.64597104637682,1.2367110699932626
678962.0,530680893.0,48640.0,33000.0,1,7256.68334578715,7300.0,797.0,0.0,0.0,0.0,89650.8848693681,131.594194928871,1.0029786832196104
681236.0,511468748.0,60060.0,0.0,0,28940.2393802549,30700.0,643.0,0.0,0.0,0.0,62547.1209826281,366.049136977846,1.0298051891284694
683362.0,988334618.0,35559.0,94000.0,1,6620.76687784756,17400.0,850.0,0.0,0.0,0.0,57146.4803471417,569.930389914983,1.559749790781114
684963.0,792244296.0,84635.0,63000.0,1,1904.58710960645,15800.0,780.0,1.0,0.0,0.0,69393.4010521697,0.133721651108,2.4057411211585693
692380.0,975525070.0,40578.0,78000.0,1,25459.1354598885,26200.0,573.0,0.0,0.0,0.0,72137.678121108,145.697143932815,1.014410954593013
695347.0,515715665.0,17051.0,105000.0,0,18339.2841151551,19000.0,717.0,0.0,0.0,0.0,61851.7825027211,308.799114753556,1.0178011633373185
696624.0,911062099.0,11284.0,62000.0,1,8592.14229854456,16200.0,707.0,0.0,0.0,0.0,64927.177705096,483.141521806232,1.3503726433226477
698753.0,463753346.0,28511.0,70000.0,0,10396.7903966558,33200.0,713.0,0.0,0.0,0.0,41262.3252335854,34.528423323722,1.6904177705622512
703341.0,198189246.0,50564.0,37000.0,1,11667.4766745673,24500.0,651.0,0.0,0.0,0.0,71516.9171932645,44.5348010132538,1.416382696324689
707040.0,759749259.0,92088.0,14000.0,1,18276.2654029955,25000.0,849.0,0.0,0.0,0.0,43425.6221490859,442.689592110115,1.1648012529788392
707094.0,652118855.0,32882.0,17000.0,1,6274.59047355031,8800.0,752.0,0.0,0.0,0.0,36691.9808481582,46.6982185428704,1.1786376761661301
708651.0,632589583.0,59013.0,77000.0,1,9455.48017534113,14800.0,535.0,3.0,0.0,0.0,55515.1041592226,28.4866059564858,1.2406884243740506
712794.0,346351745.0,52957.0,44000.0,0,31178.1561456478,31700.0,677.0,1.0,0.0,0.0,57079.9261223277,1177.88962407531,1.008322437739117
713777.0,529306414.0,39100.0,57000.0,1,5347.58951509754,11800.0,638.0,1.0,1.0,1.0,38741.3105163078,363.360675334161,1.447389755518688
714364.0,233775374.0,80353.0,64000.0,1,2983.79292923091,35800.0,745.0,0.0,0.0,0.0,87222.9901808122,1.50991102746046,2.7106771707217896
715449.0,139271507.0,76623.0,46000.0,1,3204.987567351,20900.0,785.0,1.0,0.0,0.0,50131.5710653974,170.178208118742,2.21465545486775
715548.0,808446271.0,55166.0,83000.0,0,29239.2162215073,38200.0,722.0,1.0,0.0,0.0,61958.2972701319,59.4326015517137,1.139610469514782
720314.0,265030669.0,70850.0,94000.0,1,1220.22662444798,25700.0,785.0,1.0,0.0,0.0,58731.5971240988,945.120127165845,3.1993587804063006
720860.0,319819528.0,81900.0,28000.0,0,9165.28424590689,9700.0,673.0,1.0,0.0,0.0,88476.5277280102,14.085836136941,1.0286194166109806
722965.0,857627770.0,70357.0,101000.0,1,5153.91654676109,17400.0,819.0,0.0,0.0,0.0,56754.4014444003,0.979739382031909,1.7287822068370757
724171.0,347303159.0,26651.0,71000.0,0,6865.85223722829,6900.0,644.0,3.0,0.0,0.0,69307.4556437663,23.2576282786885,1.0024826700252936
724357.0,611178464.0,89643.0,76000.0,0,19498.3886783404,22500.0,820.0,1.0,0.0,0.0,66694.3823223111,110.96537828031,1.0732996150390925
724702.0,976252106.0,26021.0,71000.0,0,17397.9762414992,24200.0,620.0,0.0,0.0,0.0,89237.989586372,1987.74297319008,1.1740578733414848
725659.0,729872742.0,82143.0,64000.0,1,8384.89400053147,8400.0,607.0,2.0,0.0,0.0,63338.7080041456,32.6784349243111,1.00090024609193
726184.0,660518042.0,91162.0,85000.0,1,12588.7843978732,23900.0,649.0,0.0,0.0,0.0,57968.8339979972,430.200648722764,1.3545515678278648
728251.0,181187881.0,59554.0,58000.0,1,2346.30022629589,14700.0,709.0,5.0,0.0,0.0,73041.3293417866,1.39398979707445,2.183525165040231
728852.0,462019219.0,99209.0,80000.0,0,13762.597968065,31100.0,701.0,0.0,0.0,0.0,55438.4101640172,0.565080298797482,1.462409098683633
731498.0,472737814.0,41496.0,60000.0,1,20101.0562602095,21000.0,558.0,3.0,0.0,0.0,50227.2448135288,472.117628239961,1.0220345375480928
732309.0,983005893.0,13887.0,78000.0,0,13432.4704312475,22200.0,773.0,2.0,0.0,0.0,39513.7975056263,60.7145846186119,1.2721559711680903
735160.0,609936566.0,94320.0,102000.0,1,16719.2855490852,20900.0,805.0,1.0,0.0,0.0,50521.6600098401,89.496953214011,1.1157407089046214
735911.0,167553878.0,57270.0,50000.0,1,3045.3657701643,37700.0,565.0,1.0,0.0,0.0,68881.8683534129,452.518547005327,2.7371425318472897
737823.0,633534416.0,40567.0,30000.0,0,29028.928274357,30900.0,765.0,0.0,0.0,0.0,85932.561866172,564.98202658397,1.0315567799741778
739617.0,419764254.0,97142.0,76000.0,1,2199.53832174951,2200.0,675.0,1.0,0.0,0.0,40129.0852450793,1070.48581688755,1.0001049415569543
742510.0,257254980.0,98833.0,89000.0,1,2305.76447707352,9700.0,862.0,0.0,0.0,0.0,37282.9975705672,85.7834263171507,1.884727895507098
742734.0,874789914.0,55884.0,46000.0,0,12874.0642106615,21400.0,588.0,0.0,0.0,0.0,55270.3403586591,93.1906254693777,1.2755162728802014
743006.0,415265911.0,23423.0,55000.0,1,299.999938338347,300.0,661.0,5.0,0.0,0.0,56075.5469862047,0.623783049099609,1.0000001027694356
745063.0,721906988.0,27309.0,77000.0,1,5152.04985034394,13200.0,760.0,0.0,0.0,0.0,80882.1426468358,1472.47532787028,1.5431075424126157
746721.0,784921266.0,18000.0,50000.0,1,12772.1419159986,17100.0,804.0,0.0,0.0,0.0,52367.3178814057,718.451916641079,1.1529921785044501
746989.0,679742522.0,74153.0,32000.0,1,9244.93131533647,9300.0,830.0,0.0,0.0,0.0,75261.7740068117,157.88449180568,1.0029724216397637
751802.0,399463834.0,96039.0,75000.0,0,9768.73422401684,15000.0,590.0,1.0,0.0,0.0,67228.0466563516,1525.64774763349,1.2297118495546837
752343.0,955289282.0,67284.0,9000.0,1,25962.9632883003,26000.0,723.0,0.0,0.0,0.0,74968.4481720776,50.4408715055845,1.000712921568773
755173.0,694043347.0,60521.0,45000.0,1,4106.05619554329,8600.0,820.0,0.0,0.0,0.0,79025.3266116284,129.43087914407,1.4147869631273042
755683.0,728422325.0,52365.0,97000.0,1,23946.2666076102,39200.0,758.0,0.0,0.0,0.0,47858.3391533383,185.358578243886,1.266593611099083
756122.0,785679614.0,71141.0,61000.0,1,20016.3129472034,20200.0,620.0,1.0,0.0,0.0,85923.3638821437,0.423458594490146,1.0045744620096353
756899.0,382165244.0,93902.0,61000.0,1,4098.25226657261,4100.0,441.0,2.0,1.0,1.0,55060.8475488127,285.295187986534,1.0002131988127598
757254.0,296455934.0,12552.0,103000.0,0,13307.1314309447,13500.0,816.0,0.0,0.0,0.0,53325.2612761111,67.5169752798386,1.007212053032106
760445.0,395965298.0,53627.0,27000.0,1,2582.14109080304,9700.0,564.0,1.0,0.0,0.0,59783.7819994483,13.3546505689875,1.803634714371127
761219.0,928995912.0,96510.0,60000.0,1,20342.2834777126,20400.0,712.0,0.0,0.0,0.0,49820.343250245,0.44629207024712,1.0014172945209743
762087.0,525208368.0,96521.0,62000.0,1,12797.8634496695,16600.0,884.0,0.0,0.0,0.0,64564.8261847226,1.2363874896084,1.1356946070925964
763561.0,571548578.0,97179.0,67000.0,1,4399.86074535951,4400.0,307.0,1.0,2.0,3.0,77390.2059811509,643.797824591229,1.0000158247248547
763987.0,537629484.0,88498.0,35000.0,0,29534.6770176654,34600.0,825.0,0.0,0.0,0.0,38625.2286624186,23.7325633815267,1.0812313776136313
767279.0,721597666.0,21097.0,83000.0,1,16016.31167149,17500.0,653.0,0.0,0.0,0.0,81735.5463668188,34.3283578047724,1.0449505766275087
767494.0,197487530.0,55527.0,42000.0,1,6468.8290429128,35900.0,881.0,0.0,0.0,0.0,55416.9909104256,3.5292669825005,2.0904144304634857
